"SalePrice","LotArea","LivArea","BsmtArea","GarageCars","Bedroom","FullBath","HalfBath","Kitchen","OverallQual","ExterQual","KitchenQual","Neighborhood","ZoneClass","BldgType","LandContour","Fireplace","CentralAir","MoSold","YrSold"
153500,418,124,115,2,2,2,0,1,6,"TA","TA","Mitchel","RM","TwnhsE","Lvl","0","1","3","2006"
245000,948,145,145,3,3,2,0,1,8,"TA","Gd","Somerst","RL","1Fam","Lvl","1","1","10","2008"
126500,826,99,99,2,3,1,1,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","7","2007"
168500,792,137,36,2,3,2,1,1,7,"TA","TA","Gilbert","RL","1Fam","Lvl","1","1","5","2009"
260000,1492,225,120,2,4,2,1,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl","1","1","4","2006"
174000,1107,145,64,2,3,2,1,1,6,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","1","3","2009"
164500,367,114,57,2,2,2,1,1,6,"Gd","Gd","Somerst","FV","TwnhsE","Lvl","0","1","6","2009"
85000,787,142,94,0,2,1,0,1,3,"Fa","Fa","IDOTRR","C (all)","1Fam","Lvl","0","0","10","2009"
123600,750,92,92,0,3,1,0,1,4,"TA","TA","CollgCr","RL","1Fam","Lvl","0","1","8","2007"
109900,669,97,0,2,2,1,0,1,4,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","7","2006"
98600,790,115,115,2,2,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","12","2006"
163500,1241,90,81,2,2,1,0,1,5,"TA","TA","Crawfor","RL","1Fam","HLS","0","1","8","2009"
133900,669,213,113,2,4,2,0,2,6,"TA","TA","OldTown","C (all)","2fmCon","Lvl","1","0","11","2007"
204750,867,166,77,2,3,2,1,1,6,"TA","Gd","CollgCr","RL","1Fam","Lvl","0","1","5","2007"
185000,907,137,63,2,3,2,1,1,6,"Ex","TA","Gilbert","RL","1Fam","Lvl","1","1","4","2009"
214000,954,148,148,2,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","1","8","2006"
94750,1015,89,89,1,3,1,0,1,4,"TA","TA","Edwards","RL","1Fam","HLS","0","1","5","2007"
83000,987,78,43,1,2,1,0,1,5,"TA","TA","Edwards","RL","1Fam","Lvl","0","0","5","2010"
128950,866,114,88,0,3,1,1,1,4,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","1","2010"
205000,985,150,150,2,3,2,0,1,6,"TA","Gd","NWAmes","RL","1Fam","Lvl","1","1","2","2010"
178000,855,161,69,2,3,2,1,1,6,"Gd","Gd","SawyerW","RL","1Fam","Lvl","1","1","6","2010"
118964,652,143,0,2,4,2,0,2,5,"TA","TA","SawyerW","RL","Duplex","Bnk","0","1","6","2009"
198900,966,114,114,3,3,2,0,1,7,"TA","Gd","CollgCr","RL","1Fam","Lvl","0","1","5","2010"
169500,721,169,97,1,4,1,1,1,7,"TA","TA","IDOTRR","RM","1Fam","Lvl","1","1","6","2007"
250000,871,185,98,2,3,2,1,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl","1","1","8","2008"
1e+05,1003,97,60,1,2,1,0,1,4,"TA","TA","OldTown","RM","1Fam","Lvl","0","1","8","2007"
115000,557,73,73,1,2,1,0,1,5,"TA","TA","OldTown","RM","1Fam","Lvl","0","1","4","2008"
115000,790,141,74,0,3,2,0,1,5,"TA","Fa","IDOTRR","RM","1Fam","Lvl","0","0","8","2007"
190000,1092,171,171,2,3,2,0,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl","1","1","1","2010"
136900,885,172,92,1,4,2,0,1,6,"TA","TA","Edwards","RL","1Fam","Lvl","0","1","10","2006"
180000,720,133,36,2,3,2,1,1,7,"TA","TA","Gilbert","RL","1Fam","Lvl","1","1","4","2010"
383970,926,250,117,3,4,2,1,1,7,"Gd","Ex","CollgCr","RL","1Fam","Lvl","1","1","10","2007"
217000,1951,210,168,2,3,2,0,1,6,"TA","Gd","Crawfor","RL","1Fam","Bnk","1","1","10","2007"
259500,674,216,96,1,3,2,1,1,6,"TA","Gd","Crawfor","RL","1Fam","Lvl","1","1","7","2007"
176000,300,135,68,2,2,2,1,1,6,"TA","TA","Somerst","FV","TwnhsE","Lvl","1","1","6","2007"
139000,1079,101,101,1,3,1,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","1","1","9","2009"
155000,793,105,105,2,2,1,1,1,5,"TA","TA","Edwards","RL","1Fam","Lvl","0","1","4","2007"
320000,1150,299,155,3,5,3,0,1,7,"TA","Gd","SawyerW","RL","1Fam","Lvl","1","1","5","2010"
163990,786,135,68,2,3,2,1,1,6,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","1","7","2006"
180000,1993,92,87,2,1,1,0,1,6,"TA","TA","ClearCr","RL","1Fam","Low","1","1","10","2006"
1e+05,563,104,68,1,3,1,0,1,4,"TA","TA","IDOTRR","RM","1Fam","Lvl","0","1","6","2007"
136000,879,100,100,1,3,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","6","2008"
153900,733,111,111,2,2,2,0,1,6,"Gd","Gd","SawyerW","RL","TwnhsE","Lvl","0","1","3","2008"
181000,1583,147,127,2,3,2,0,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl","1","1","1","2009"
84500,630,70,48,0,2,1,0,1,6,"TA","TA","IDOTRR","RM","2fmCon","Lvl","0","0","6","2006"
128000,458,89,100,2,2,2,0,1,6,"TA","TA","NPkVill","RL","TwnhsE","Lvl","1","1","2","2007"
87000,408,78,62,0,3,1,0,1,5,"TA","TA","OldTown","RM","1Fam","Bnk","1","1","6","2007"
155000,705,125,61,2,3,1,1,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","1","7","2006"
150000,834,98,94,2,3,1,1,1,5,"TA","Ex","NAmes","RL","1Fam","Lvl","0","1","7","2006"
226000,1319,200,86,2,4,2,1,1,7,"TA","Gd","NAmes","RL","1Fam","Lvl","1","1","5","2006"
244000,1136,191,92,2,3,2,1,1,6,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","1","7","2009"
150750,686,123,99,2,3,1,0,1,5,"TA","Gd","NAmes","RL","1Fam","Lvl","0","1","7","2007"
220000,637,120,118,2,2,2,0,1,8,"Gd","Gd","Timber","RL","1Fam","Lvl","0","1","6","2009"
180000,960,160,136,2,3,2,1,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","1","1","7","2006"
174000,966,156,121,2,3,2,0,1,7,"TA","TA","NWAmes","RL","1Fam","Lvl","1","1","5","2008"
143000,962,113,113,1,3,2,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","1","1","7","2007"
171000,1028,182,177,3,5,3,0,2,7,"TA","TA","Mitchel","RL","Duplex","Lvl","0","1","7","2006"
230000,842,172,93,3,3,2,1,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","1","12","2008"
231500,1433,164,86,2,3,2,1,1,6,"TA","Gd","CollgCr","RL","1Fam","Lvl","0","1","8","2009"
115000,975,80,80,0,3,1,0,1,4,"TA","TA","NAmes","RL","1Fam","Lvl","1","1","4","2010"
260000,1082,161,161,2,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","1","1","2006"
166000,792,129,85,2,4,2,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","6","2010"
204000,960,139,138,2,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","1","6","2009"
125000,845,161,161,2,6,2,0,2,5,"TA","TA","Sawyer","RM","Duplex","Lvl","0","1","11","2006"
130000,234,159,90,2,3,2,0,1,6,"Gd","Gd","Edwards","RM","Twnhs","Lvl","0","1","4","2006"
105000,569,81,66,1,2,1,0,1,5,"TA","TA","BrkSide","RM","1Fam","Lvl","0","1","11","2009"
222500,883,189,82,2,3,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","1","5","2010"
141000,697,100,100,0,3,1,0,1,7,"TA","Gd","SawyerW","RL","1Fam","Lvl","0","1","4","2008"
115000,580,125,83,1,3,1,0,1,5,"TA","TA","BrkSide","RM","1Fam","Lvl","0","1","4","2006"
122000,962,90,90,2,3,1,1,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl","0","1","1","2007"
372402,1291,159,159,3,2,2,0,1,8,"Gd","Gd","NridgHt","RL","1Fam","Lvl","1","1","1","2008"
190000,1375,185,77,2,4,2,1,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl","1","1","6","2006"
235000,1254,116,149,2,1,1,0,1,6,"TA","TA","ClearCr","RL","1Fam","Lvl","1","1","3","2008"
125000,1054,111,111,1,4,1,0,1,6,"TA","TA","OldTown","RM","1Fam","Lvl","0","1","3","2006"
79000,892,102,53,0,2,1,0,1,6,"TA","TA","Edwards","RL","1Fam","Lvl","0","0","4","2008"
109500,669,97,0,2,2,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","6","2006"
269500,1115,183,72,3,4,2,1,1,8,"Gd","Ex","Timber","RL","1Fam","Lvl","1","1","5","2010"
254900,1166,181,92,2,3,2,1,1,7,"Gd","Gd","Somerst","FV","1Fam","Lvl","1","1","5","2010"
320000,1800,229,129,2,4,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","HLS","1","1","3","2006"
162500,1033,114,114,2,3,2,0,1,6,"TA","TA","Veenker","RL","1Fam","Lvl","0","1","6","2008"
412500,1272,248,146,3,3,2,1,1,9,"Gd","Ex","NridgHt","RL","1Fam","Lvl","1","1","3","2008"
220000,1132,143,143,2,3,2,0,1,7,"Gd","Gd","NridgHt","RL","1Fam","Lvl","1","1","5","2010"
103200,511,82,82,0,1,1,0,1,4,"TA","TA","OldTown","RL","1Fam","Lvl","0","1","4","2007"
152000,502,150,107,1,3,2,0,1,6,"TA","Gd","OldTown","RM","1Fam","Lvl","0","1","10","2007"
127500,939,126,60,0,4,2,0,2,5,"TA","TA","Edwards","RL","2fmCon","Lvl","0","1","9","2008"
190000,995,173,150,1,2,1,0,1,5,"Gd","TA","ClearCr","RL","1Fam","Lvl","1","1","11","2009"
325624,981,201,147,3,3,1,1,1,8,"Gd","Ex","NridgHt","RL","1Fam","Lvl","1","1","11","2007"
183500,766,160,78,2,3,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","1","5","2007"
228000,1549,159,157,2,2,2,1,1,8,"Gd","TA","Timber","RL","1Fam","Lvl","1","1","1","2006"
128500,1148,128,67,2,2,1,1,1,5,"TA","TA","OldTown","RM","1Fam","Lvl","0","1","5","2007"
215000,2952,154,100,2,3,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","1","5","2010"
239000,493,164,99,2,2,2,0,1,7,"Gd","Gd","StoneBr","RL","TwnhsE","Lvl","1","1","6","2006"
163000,947,127,127,2,3,1,1,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","1","6","2008"
184000,1153,153,149,2,3,2,0,1,6,"TA","TA","Timber","RL","1Fam","Lvl","1","1","11","2008"
243000,1172,200,112,2,4,2,0,1,6,"TA","Gd","Edwards","RL","1Fam","Lvl","1","1","6","2007"
211000,932,191,107,2,4,2,1,1,6,"Gd","TA","ClearCr","RL","1Fam","Lvl","1","1","9","2007"
172500,1268,178,98,2,4,2,0,1,5,"Gd","Gd","Sawyer","RL","1Fam","Lvl","1","1","7","2006"
501837,1619,208,206,3,1,2,0,1,9,"Ex","Ex","StoneBr","RL","1Fam","Lvl","1","1","7","2009"
1e+05,792,90,90,2,2,1,0,1,5,"Gd","TA","OldTown","RM","1Fam","Lvl","0","1","7","2007"
177000,197,142,70,2,3,2,1,1,6,"Gd","Gd","Somerst","FV","Twnhs","Lvl","1","1","6","2007"
200100,705,167,74,1,4,1,1,1,7,"TA","TA","Crawfor","RL","1Fam","Lvl","1","1","7","2006"
120000,842,124,0,1,3,1,0,1,5,"TA","TA","Edwards","RL","1Fam","Lvl","1","1","6","2007"
2e+05,1062,193,127,2,3,2,1,1,7,"TA","Gd","OldTown","RM","1Fam","Lvl","0","1","6","2008"
127000,691,116,47,2,3,1,0,1,5,"TA","TA","BrkSide","RL","1Fam","Lvl","0","1","6","2006"
475000,2132,335,103,3,4,2,1,1,10,"Gd","Ex","OldTown","RM","1Fam","Lvl","1","1","6","2006"
173000,924,113,110,2,3,2,0,1,7,"TA","Gd","Mitchel","RL","1Fam","Lvl","0","1","6","2009"
135000,967,154,61,1,3,2,1,1,5,"TA","TA","OldTown","RL","1Fam","Lvl","0","1","8","2009"
153337,652,114,101,2,2,0,2,2,5,"TA","TA","SawyerW","RL","Duplex","Bnk","1","1","6","2009"
286000,457,148,148,2,0,1,1,1,8,"Gd","Ex","StoneBr","RL","TwnhsE","Lvl","1","1","8","2008"
315000,982,253,79,2,3,2,1,1,8,"Gd","Gd","Crawfor","RL","1Fam","Bnk","1","1","12","2007"
184000,694,137,67,2,4,1,1,1,7,"TA","Gd","NAmes","RL","1Fam","Lvl","0","1","6","2007"
192000,838,133,133,2,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","1","9","2009"
130000,234,159,90,2,3,2,0,1,7,"Gd","Gd","Edwards","RM","Twnhs","Lvl","0","1","5","2006"
127000,667,80,80,1,3,1,0,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl","0","1","5","2008"
148500,212,135,79,2,3,2,1,1,6,"TA","TA","NPkVill","RL","Twnhs","Lvl","1","1","7","2009"
311872,875,160,160,3,3,2,0,1,7,"Ex","Ex","Somerst","RL","1Fam","Lvl","1","1","9","2007"
235000,2362,289,126,2,4,2,0,1,8,"Gd","Gd","NAmes","RL","1Fam","Lvl","1","1","3","2006"
104000,513,207,70,0,5,1,0,1,6,"TA","TA","OldTown","RM","1Fam","Lvl","0","1","7","2009"
274900,891,159,159,3,3,2,0,1,8,"Gd","Ex","NridgHt","RL","1Fam","Lvl","1","1","1","2009"
140000,794,104,104,2,2,2,0,1,4,"TA","TA","Edwards","RM","1Fam","Lvl","0","1","3","2010"
171500,941,119,111,2,3,2,0,1,6,"TA","TA","Mitchel","RL","1Fam","Lvl","1","1","2","2008"
112000,650,122,57,1,2,2,0,1,6,"TA","TA","OldTown","RL","1Fam","Lvl","0","1","5","2006"
149000,412,79,79,2,1,1,0,1,6,"Gd","Gd","CollgCr","RM","TwnhsE","Lvl","1","1","1","2008"
110000,325,119,67,1,2,1,1,1,5,"TA","TA","OldTown","RM","1Fam","Lvl","0","1","4","2009"
180500,1101,134,132,2,3,2,0,1,7,"TA","TA","Gilbert","RL","1Fam","Lvl","0","1","5","2009"
143900,1270,158,106,1,3,1,1,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","1","1","3","2007"
141000,1161,102,102,1,3,1,0,1,4,"TA","TA","NAmes","RL","1Fam","Lvl","1","1","4","2008"
277000,1334,192,107,2,3,2,1,1,7,"Gd","TA","SawyerW","RL","1Fam","Low","1","1","4","2007"
145000,766,101,101,2,3,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","7","2008"
98000,521,80,80,0,2,1,0,1,5,"TA","TA","Edwards","RL","1Fam","Lvl","0","0","4","2008"
186000,968,113,113,2,3,2,0,1,6,"TA","Gd","Edwards","RL","1Fam","Lvl","0","1","3","2010"
252678,803,172,84,2,3,2,1,1,7,"TA","Gd","Somerst","FV","1Fam","Lvl","1","1","7","2009"
156000,1261,92,92,2,3,1,0,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl","0","1","7","2006"
161750,1013,129,64,1,3,1,1,1,6,"TA","TA","CollgCr","RL","1Fam","Lvl","0","1","3","2010"
134450,930,115,99,1,2,1,0,1,5,"TA","Gd","NAmes","RL","1Fam","Lvl","1","1","5","2006"
210000,785,133,133,2,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","1","4","2008"
107000,920,123,64,1,3,1,0,1,4,"TA","TA","OldTown","RM","1Fam","Lvl","0","0","9","2006"
311500,1455,182,74,2,3,1,1,1,7,"Gd","Gd","Crawfor","RL","1Fam","Lvl","1","1","5","2008"
167240,280,116,116,2,2,2,0,1,7,"Gd","Gd","Blmngtn","RL","TwnhsE","Lvl","0","1","3","2006"
204900,835,139,139,2,2,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","1","4","2006"
2e+05,750,211,94,2,4,2,1,1,6,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","1","12","2009"
179900,1066,144,66,2,3,2,1,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl","1","1","2","2006"
97000,975,80,80,2,2,1,0,1,4,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","3","2009"
386250,1252,222,222,3,3,2,0,1,10,"Ex","Ex","NridgHt","RL","1Fam","Lvl","1","1","6","2009"
112000,156,121,59,1,3,2,1,1,5,"TA","TA","BrDale","RM","Twnhs","Lvl","0","1","5","2009"
290000,924,234,112,3,4,2,1,1,7,"Gd","Gd","NoRidge","RL","1Fam","Lvl","1","1","6","2007"
106000,174,92,45,1,2,1,1,1,6,"TA","TA","BrDale","RM","Twnhs","Lvl","0","1","9","2008"
125000,792,85,85,1,3,1,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","1","1","5","2010"
192500,296,144,128,2,2,2,0,1,7,"Gd","Gd","Blmngtn","RL","TwnhsE","Lvl","1","1","5","2009"
148000,814,111,111,1,3,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","4","2010"
403000,1406,260,136,3,4,2,1,1,8,"Gd","Ex","NoRidge","RL","1Fam","Lvl","1","1","7","2009"
94500,156,92,45,1,2,1,1,1,6,"TA","TA","BrDale","RM","Twnhs","Lvl","1","1","6","2006"
128200,989,83,83,1,3,1,0,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl","0","1","2","2010"
216500,729,182,80,2,4,2,1,1,6,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","1","5","2010"
89500,156,92,45,1,2,1,1,1,6,"TA","TA","BrDale","RM","TwnhsE","Lvl","0","1","8","2008"
185500,815,131,131,2,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","1","5","2010"
194500,878,162,93,2,3,2,1,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","0","1","2","2010"
318000,1118,157,157,3,3,2,0,1,8,"Ex","Gd","NridgHt","RL","1Fam","Lvl","0","1","12","2007"
113000,812,138,68,1,3,1,1,1,6,"TA","TA","Edwards","RL","1Fam","Lvl","1","1","4","2010"
262500,836,145,145,2,3,2,0,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl","0","1","4","2010"
110500,360,80,64,0,2,1,0,1,5,"TA","Gd","OldTown","RM","1Fam","Lvl","0","1","8","2007"
79000,465,134,50,1,3,1,0,1,5,"TA","TA","OldTown","RM","1Fam","Lvl","0","0","4","2006"
120000,1000,113,58,1,3,1,1,1,6,"TA","TA","SawyerW","RL","TwnhsE","Lvl","1","1","4","2009"
205000,825,196,88,2,3,2,1,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","1","1","5","2010"
241500,966,174,171,2,3,2,0,1,7,"TA","TA","NWAmes","RL","1Fam","Lvl","1","1","6","2006"
137000,849,179,95,1,4,2,0,2,6,"TA","Fa","OldTown","RM","2fmCon","Lvl","0","0","4","2006"
140000,1051,128,127,2,2,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","1","6","2006"
180000,1051,155,78,2,3,2,1,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","1","9","2007"
277000,14772,199,134,2,4,2,0,1,6,"Gd","Gd","ClearCr","RL","1Fam","Low","1","1","6","2007"
76500,497,121,68,0,3,1,0,1,3,"TA","Fa","BrkSide","RL","1Fam","Lvl","0","1","5","2010"
235000,441,151,146,2,2,2,0,1,8,"Gd","Gd","Crawfor","RM","TwnhsE","HLS","1","1","12","2007"
173000,777,152,74,2,3,2,1,1,6,"Gd","Gd","SawyerW","RL","1Fam","Lvl","0","1","12","2008"
158000,869,121,121,1,3,2,0,1,6,"TA","Gd","NAmes","RL","1Fam","Lvl","0","1","10","2007"
145000,780,122,122,1,3,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","6","2010"
230000,812,213,91,2,4,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","1","2","2006"
207500,817,161,80,2,3,2,1,1,6,"Gd","Gd","Somerst","FV","1Fam","Lvl","0","1","5","2008"
220000,819,149,149,2,3,2,1,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","1","3","2009"
231500,1155,166,89,2,3,2,1,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","1","5","2008"
97000,1180,82,0,1,2,1,0,1,5,"TA","TA","OldTown","RM","1Fam","Lvl","0","1","12","2008"
176000,1793,128,127,2,3,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","1","5","2009"
276000,891,239,138,3,3,2,1,1,8,"Gd","Ex","CollgCr","RL","1Fam","Lvl","1","1","11","2007"
151000,787,113,47,2,3,1,0,1,6,"TA","TA","Sawyer","RL","1Fam","Lvl","1","1","7","2006"
130000,511,122,86,2,3,1,0,1,5,"TA","TA","OldTown","RM","1Fam","Lvl","0","1","4","2010"
73000,486,71,63,2,2,1,0,1,5,"TA","TA","OldTown","RM","1Fam","Bnk","0","0","6","2008"
175500,1123,132,132,2,3,2,0,1,6,"TA","Gd","NWAmes","RL","1Fam","Lvl","1","1","6","2008"
185000,1041,140,75,2,3,2,1,1,6,"TA","TA","Gilbert","RL","1Fam","HLS","1","1","6","2006"
179500,780,204,67,1,4,2,1,1,5,"TA","Gd","SWISU","RL","1Fam","Bnk","1","1","7","2008"
120500,641,72,69,1,2,1,0,1,5,"TA","TA","IDOTRR","RM","1Fam","Lvl","1","1","2","2008"
148000,736,103,106,1,3,1,1,1,6,"TA","TA","Edwards","RL","1Fam","Lvl","1","1","5","2007"
266000,997,180,102,3,3,2,1,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl","1","1","8","2006"
241500,3633,127,129,2,2,1,0,1,7,"TA","TA","ClearCr","RL","1Fam","Low","1","1","4","2008"
290000,1093,211,107,3,4,2,1,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl","1","1","4","2010"
139000,892,152,115,1,3,2,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","1","4","2009"
124500,772,76,76,1,2,1,0,1,5,"TA","TA","Mitchel","RL","1Fam","Lvl","0","1","6","2007"
205000,675,144,88,2,3,2,1,1,7,"Gd","Ex","BrkSide","RL","1Fam","Lvl","0","0","10","2009"
201000,854,145,145,2,3,2,0,1,7,"Gd","Gd","Mitchel","RL","1Fam","Lvl","0","1","4","2010"
141000,1778,80,80,2,2,1,0,1,4,"TA","TA","Gilbert","RL","1Fam","Lvl","0","1","6","2010"
415298,1342,197,197,3,3,2,1,1,9,"Ex","Ex","NridgHt","RL","1Fam","Lvl","1","1","5","2007"
192000,929,188,108,2,4,2,1,1,7,"TA","TA","ClearCr","RL","1Fam","Lvl","1","1","3","2008"
228500,1049,184,75,2,3,2,1,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","1","1","1","2007"
185000,669,117,117,2,2,2,0,1,6,"Gd","Gd","Somerst","FV","1Fam","Lvl","0","1","5","2006"
207500,470,122,122,2,2,2,0,1,7,"Gd","Gd","NridgHt","RL","Twnhs","Lvl","1","1","4","2009"
244600,893,136,136,3,3,2,0,1,8,"Gd","Gd","Somerst","RL","1Fam","Lvl","1","1","12","2009"
179200,744,146,146,2,2,2,0,1,6,"Gd","Gd","SawyerW","RL","TwnhsE","Lvl","0","1","7","2007"
164700,395,116,58,2,2,2,1,1,7,"Gd","Gd","Somerst","FV","TwnhsE","Lvl","0","1","6","2007"
159000,909,161,85,2,3,1,1,1,6,"TA","Gd","NAmes","RL","1Fam","Bnk","1","1","6","2006"
88000,755,80,80,0,3,1,0,1,4,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","6","2006"
122000,912,84,82,1,3,1,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","0","1","2","2010"
153575,811,130,65,1,3,1,0,1,6,"TA","TA","BrkSide","RL","1Fam","Lvl","0","1","7","2007"
233230,1450,178,100,2,3,2,1,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","1","7","2006"
135900,528,159,72,0,6,2,0,1,5,"TA","Fa","SWISU","RL","2fmCon","Bnk","0","0","3","2008"
131000,1060,159,71,1,3,1,1,1,5,"TA","TA","Edwards","RL","1Fam","Lvl","1","1","1","2009"
235000,1548,210,74,2,3,2,1,1,7,"TA","Gd","NWAmes","RL","1Fam","Lvl","1","1","3","2006"
167000,892,153,132,2,3,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","1","10","2009"
142500,737,93,93,2,3,1,0,1,6,"TA","TA","Mitchel","RL","1Fam","Lvl","0","1","3","2006"
152000,1274,145,85,1,4,1,1,1,5,"TA","TA","IDOTRR","RM","1Fam","Lvl","0","1","6","2007"
239000,687,181,91,2,3,2,1,1,7,"Gd","Gd","Somerst","FV","1Fam","Lvl","1","1","6","2007"
175000,1087,162,65,2,3,1,2,1,6,"Gd","TA","NWAmes","RL","1Fam","Lvl","1","1","6","2007"
158500,1301,107,101,1,3,1,0,1,6,"TA","Gd","Crawfor","RL","1Fam","Lvl","1","1","8","2009"
157000,1463,124,108,1,2,1,0,1,5,"TA","TA","Crawfor","RL","2fmCon","Lvl","1","1","6","2006"
267000,1507,228,96,2,4,2,1,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","1","5","2007"
205000,1273,143,143,3,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","1","1","2006"
149900,910,83,83,2,3,1,0,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl","0","1","7","2006"
295000,1708,325,137,3,3,3,0,1,7,"TA","Gd","OldTown","RM","1Fam","Lvl","1","1","5","2008"
305900,965,186,186,3,3,2,0,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","1","7","2007"
225000,1252,208,65,3,4,2,1,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","1","1","6","2007"
89500,736,131,30,0,3,1,0,1,6,"TA","Fa","IDOTRR","RM","1Fam","Lvl","0","1","3","2008"
82500,1147,80,80,2,1,1,0,1,4,"TA","TA","Edwards","RL","1Fam","Lvl","0","1","3","2009"
360000,1150,181,176,3,3,2,0,1,9,"Gd","Ex","NridgHt","RL","1Fam","Lvl","1","1","11","2006"
165600,714,139,65,2,3,2,1,1,6,"TA","Gd","Gilbert","RL","1Fam","Lvl","1","1","5","2006"
132000,743,90,90,1,2,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","1","5","2009"
119900,725,104,74,2,3,1,0,1,5,"TA","TA","OldTown","RM","2fmCon","Lvl","1","1","5","2006"
375000,19997,189,198,2,3,2,0,1,7,"TA","TA","Timber","RL","1Fam","Low","1","1","6","2009"
178000,892,152,68,2,3,1,1,1,7,"TA","Ex","OldTown","RM","1Fam","Lvl","1","1","8","2006"
188500,724,133,67,2,3,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","1","7","2009"
260000,1208,219,79,2,4,2,1,1,7,"Gd","Ex","NWAmes","RL","1Fam","Lvl","1","1","8","2009"
270000,836,182,101,3,3,2,1,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl","1","1","12","2007"
260000,920,246,125,3,4,2,1,1,7,"Gd","Gd","NoRidge","RL","1Fam","Low","1","1","4","2009"
187500,1311,137,127,2,3,2,0,1,7,"TA","TA","NWAmes","RL","1Fam","Lvl","1","1","6","2009"
