"SalePrice","LotArea","LivArea","BsmtArea","GarageCars","Bedroom","FullBath","HalfBath","Kitchen","OverallQual","ExterQual","KitchenQual","Neighborhood","ZoneClass","BldgType","LandContour","Fireplace","CentralAir","MoSold","YrSold"
176000,301,140,65,2,2,2,1,1,6,"TA","TA","Somerst","FV","TwnhsE","Lvl","1","0","6","2007"
139000,1076,97,97,1,3,1,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","1","0","9","2009"
155000,797,108,108,2,2,1,1,1,5,"TA","TA","Edwards","RL","1Fam","Lvl","0","0","4","2007"
320000,1152,301,151,3,5,3,0,1,7,"TA","Gd","SawyerW","RL","1Fam","Lvl","1","0","5","2010"
163990,786,140,65,2,3,2,1,1,6,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","0","7","2006"
180000,1991,97,86,2,1,1,0,1,6,"TA","TA","ClearCr","RL","1Fam","Low","1","0","10","2006"
1e+05,560,108,65,1,3,1,0,1,4,"TA","TA","IDOTRR","RM","1Fam","Lvl","0","0","6","2007"
136000,883,97,97,1,3,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","0","0","6","2008"
153900,732,108,108,2,2,2,0,1,6,"Gd","Gd","SawyerW","RL","TwnhsE","Lvl","0","0","3","2008"
181000,1582,151,129,2,3,2,0,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl","1","0","1","2009"
84500,635,75,43,0,2,1,0,1,6,"TA","TA","IDOTRR","RM","2fmCon","Lvl","0","0","6","2006"
128000,463,86,97,2,2,2,0,1,6,"TA","TA","NPkVill","RL","TwnhsE","Lvl","1","0","2","2007"
87000,409,75,65,0,3,1,0,1,5,"TA","TA","OldTown","RM","1Fam","Bnk","1","0","6","2007"
155000,700,129,65,2,3,1,1,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","0","7","2006"
150000,829,97,97,2,3,1,1,1,5,"TA","Ex","NAmes","RL","1Fam","Lvl","0","0","7","2006"
226000,1324,205,86,2,4,2,1,1,7,"TA","Gd","NAmes","RL","1Fam","Lvl","1","0","5","2006"
244000,1141,194,97,2,3,2,1,1,6,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","0","7","2009"
150750,689,118,97,2,3,1,0,1,5,"TA","Gd","NAmes","RL","1Fam","Lvl","0","0","7","2007"
220000,635,118,118,2,2,2,0,1,8,"Gd","Gd","Timber","RL","1Fam","Lvl","0","0","6","2009"
180000,958,161,140,2,3,2,1,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","1","0","7","2006"
174000,969,151,118,2,3,2,0,1,7,"TA","TA","NWAmes","RL","1Fam","Lvl","1","0","5","2008"
143000,958,108,108,1,3,2,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","1","0","7","2007"
171000,1033,183,172,3,5,3,0,2,7,"TA","TA","Mitchel","RL","Duplex","Lvl","0","0","7","2006"
230000,840,172,97,3,3,2,1,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","0","12","2008"
231500,1432,161,86,2,3,2,1,1,6,"TA","Gd","CollgCr","RL","1Fam","Lvl","0","0","8","2009"
115000,980,75,75,0,3,1,0,1,4,"TA","TA","NAmes","RL","1Fam","Lvl","1","0","4","2010"
260000,1087,161,161,2,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","0","1","2006"
166000,797,129,86,2,4,2,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","0","6","2010"
204000,958,140,140,2,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","0","6","2009"
125000,850,161,161,2,6,2,0,2,5,"TA","TA","Sawyer","RM","Duplex","Lvl","0","0","11","2006"
130000,237,161,86,2,3,2,0,1,6,"Gd","Gd","Edwards","RM","Twnhs","Lvl","0","0","4","2006"
105000,570,86,65,1,2,1,0,1,5,"TA","TA","BrkSide","RM","1Fam","Lvl","0","0","11","2009"
222500,883,194,86,2,3,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","0","5","2010"
141000,700,97,NA,0,3,1,0,1,7,"TA","Gd","SawyerW","RL","1Fam","Lvl","0","0","4","2008"
115000,581,129,NA,1,3,1,0,1,5,"TA","TA","BrkSide","RM","1Fam","Lvl","0","0","4","2006"
122000,958,86,86,2,3,1,1,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl","0","0","1","2007"
372402,1292,161,161,3,2,2,0,1,8,"Gd","Gd","NridgHt","RL","1Fam","Lvl","1","0","1","2008"
190000,1378,183,75,2,4,2,1,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl","1","0","6","2006"
235000,1259,118,151,2,1,1,0,1,6,"TA","TA","ClearCr","RL","1Fam","Lvl","1","0","3","2008"
125000,1055,108,108,1,4,1,0,1,6,"TA","TA","OldTown","RM","1Fam","Lvl","0","0","3","2006"
79000,893,97,54,0,2,1,0,1,6,"TA","TA","Edwards","RL","1Fam","Lvl","0","0","4","2008"
109500,667,97,0,2,2,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","0","6","2006"
269500,1119,183,75,3,4,2,1,1,8,"Gd","Ex","Timber","RL","1Fam","Lvl","1","0","5","2010"
254900,1163,183,97,2,3,2,1,1,7,"Gd","Gd","Somerst","FV","1Fam","Lvl","1","0","5","2010"
320000,1798,226,129,2,4,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","HLS","1","0","3","2006"
162500,1033,118,118,2,3,2,0,1,6,"TA","TA","Veenker","RL","1Fam","Lvl","0","0","6","2008"
412500,1270,248,151,3,3,2,1,1,9,"Gd","Ex","NridgHt","RL","1Fam","Lvl","1","0","3","2008"
220000,1130,140,140,2,3,2,0,1,7,"Gd","Gd","NridgHt","RL","1Fam","Lvl","1","0","5","2010"
103200,506,86,86,0,1,1,0,1,4,"TA","TA","OldTown","RL","1Fam","Lvl","0","0","4","2007"
152000,506,151,108,1,3,2,0,1,6,"TA","Gd","OldTown","RM","1Fam","Lvl","0","0","10","2007"
127500,936,129,65,0,4,2,0,2,5,"TA","TA","Edwards","RL","2fmCon","Lvl","0","0","9","2008"
190000,990,172,NA,1,2,1,0,1,5,"Gd","TA","ClearCr","RL","1Fam","Lvl","1","0","11","2009"
325624,980,205,151,3,3,1,1,1,8,"Gd","Ex","NridgHt","RL","1Fam","Lvl","1","0","11","2007"
183500,764,161,75,2,3,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","0","5","2007"
228000,1550,161,161,2,2,2,1,1,8,"Gd","TA","Timber","RL","1Fam","Lvl","1","0","1","2006"
128500,1152,129,65,2,2,1,1,1,5,"TA","TA","OldTown","RM","1Fam","Lvl","0","0","5","2007"
215000,2949,151,97,2,3,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","0","5","2010"
239000,495,161,97,2,2,2,0,1,7,"Gd","Gd","StoneBr","RL","TwnhsE","Lvl","1","0","6","2006"
163000,947,129,129,2,3,1,1,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","0","6","2008"
184000,1152,151,151,2,3,2,0,1,6,"TA","TA","Timber","RL","1Fam","Lvl","1","0","11","2008"
243000,1173,205,108,2,4,2,0,1,6,"TA","Gd","Edwards","RL","1Fam","Lvl","1","0","6","2007"
211000,936,194,108,2,4,2,1,1,6,"Gd","TA","ClearCr","RL","1Fam","Lvl","1","0","9","2007"
172500,1270,183,97,2,4,2,0,1,5,"Gd","Gd","Sawyer","RL","1Fam","Lvl","1","0","7","2006"
501837,1615,205,205,3,1,2,0,1,9,"Ex","Ex","StoneBr","RL","1Fam","Lvl","1","0","7","2009"
1e+05,797,86,86,2,2,1,0,1,5,"Gd","TA","OldTown","RM","1Fam","Lvl","0","0","7","2007"
177000,194,140,75,2,3,2,1,1,6,"Gd","Gd","Somerst","FV","Twnhs","Lvl","1","0","6","2007"
200100,700,172,75,1,4,1,1,1,7,"TA","TA","Crawfor","RL","1Fam","Lvl","1","0","7","2006"
120000,840,129,0,1,3,1,0,1,5,"TA","TA","Edwards","RL","1Fam","Lvl","1","0","6","2007"
2e+05,1066,194,129,2,3,2,1,1,7,"TA","Gd","OldTown","RM","1Fam","Lvl","0","0","6","2008"
127000,689,118,43,2,3,1,0,1,5,"TA","TA","BrkSide","RL","1Fam","Lvl","0","0","6","2006"
475000,2131,334,108,3,4,2,1,1,10,"Gd","Ex","OldTown","RM","1Fam","Lvl","1","0","6","2006"
173000,926,108,108,2,3,2,0,1,7,"TA","Gd","Mitchel","RL","1Fam","Lvl","0","0","6","2009"
135000,969,151,65,1,3,2,1,1,5,"TA","TA","OldTown","RL","1Fam","Lvl","0","0","8","2009"
153337,657,118,97,2,2,0,2,2,5,"TA","TA","SawyerW","RL","Duplex","Bnk","1","0","6","2009"
286000,452,151,NA,2,0,1,1,1,8,"Gd","Ex","StoneBr","RL","TwnhsE","Lvl","1","0","8","2008"
315000,980,258,75,2,3,2,1,1,8,"Gd","Gd","Crawfor","RL","1Fam","Bnk","1","0","12","2007"
184000,689,140,NA,2,4,1,1,1,7,"TA","Gd","NAmes","RL","1Fam","Lvl","0","0","6","2007"
192000,840,129,129,2,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","0","9","2009"
130000,237,161,86,2,3,2,0,1,7,"Gd","Gd","Edwards","RM","Twnhs","Lvl","0","0","5","2006"
127000,667,75,75,1,3,1,0,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl","0","0","5","2008"
148500,215,140,75,NA,3,2,1,1,6,"TA","TA","NPkVill","RL","Twnhs","Lvl","1","0","7","2009"
311872,872,161,161,3,3,2,0,1,7,"Ex","Ex","Somerst","RL","1Fam","Lvl","1","0","9","2007"
235000,2357,291,129,2,4,2,0,1,8,"Gd","Gd","NAmes","RL","1Fam","Lvl","1","0","3","2006"
104000,517,205,75,0,5,1,0,1,6,"TA","TA","OldTown","RM","1Fam","Lvl","0","0","7","2009"
274900,893,161,161,3,3,2,0,1,8,"Gd","Ex","NridgHt","RL","1Fam","Lvl","1","0","1","2009"
140000,797,108,108,2,2,2,0,1,4,"TA","TA","Edwards","RM","1Fam","Lvl","0","0","3","2010"
171500,936,118,108,2,3,2,0,1,6,"TA","TA","Mitchel","RL","1Fam","Lvl","1","0","2","2008"
112000,646,118,54,1,2,2,0,1,6,"TA","TA","OldTown","RL","1Fam","Lvl","0","0","5","2006"
149000,409,75,75,2,1,1,0,1,6,"Gd","Gd","CollgCr","RM","TwnhsE","Lvl","1","0","1","2008"
110000,323,118,65,1,2,1,1,1,5,"TA","TA","OldTown","RM","1Fam","Lvl","0","0","4","2009"
180500,1098,129,129,2,3,2,0,1,7,"TA","TA","Gilbert","RL","1Fam","Lvl","0","0","5","2009"
143900,1270,161,108,1,3,1,1,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","1","0","3","2007"
141000,1163,97,97,1,3,1,0,1,4,"TA","TA","NAmes","RL","1Fam","Lvl","1","0","4","2008"
277000,1335,194,108,2,3,2,1,1,7,"Gd","TA","SawyerW","RL","1Fam","Low","1","0","4","2007"
145000,764,97,97,2,3,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","0","0","7","2008"
98000,517,75,75,0,2,1,0,1,5,"TA","TA","Edwards","RL","1Fam","Lvl","0","0","4","2008"
186000,969,108,108,2,3,2,0,1,6,"TA","Gd","Edwards","RL","1Fam","Lvl","0","0","3","2010"
252678,807,172,86,2,3,2,1,1,7,"TA","Gd","Somerst","FV","1Fam","Lvl","1","0","7","2009"
156000,1259,97,97,NA,3,1,0,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl","0","0","7","2006"
161750,1012,129,65,1,3,1,1,1,6,"TA","TA","CollgCr","RL","1Fam","Lvl","0","0","3","2010"
134450,926,118,97,1,2,1,0,1,5,"TA","Gd","NAmes","RL","1Fam","Lvl","1","0","5","2006"
210000,786,129,129,2,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","0","4","2008"
107000,915,118,65,1,3,1,0,1,4,"TA","TA","OldTown","RM","1Fam","Lvl","0","0","9","2006"
311500,1453,183,75,2,3,1,1,1,7,"Gd","Gd","Crawfor","RL","1Fam","Lvl","1","0","5","2008"
167240,280,118,118,2,2,2,0,1,7,"Gd","Gd","Blmngtn","RL","TwnhsE","Lvl","0","0","3","2006"
204900,840,140,140,2,2,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","0","4","2006"
2e+05,753,215,97,2,4,2,1,1,6,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","0","12","2009"
179900,1066,140,65,2,3,2,1,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl","1","0","2","2006"
97000,980,75,75,2,2,1,0,1,4,"TA","TA","NAmes","RL","1Fam","Lvl","0","0","3","2009"
386250,1249,226,226,3,3,2,0,1,10,"Ex","Ex","NridgHt","RL","1Fam","Lvl","1","0","6","2009"
112000,151,118,54,1,3,2,1,1,5,"TA","TA","BrDale","RM","Twnhs","Lvl","0","0","5","2009"
290000,926,237,108,3,4,2,1,1,7,"Gd","Gd","NoRidge","RL","1Fam","Lvl","1","0","6","2007"
106000,172,97,NA,1,2,1,1,1,6,"TA","TA","BrDale","RM","Twnhs","Lvl","0","0","9","2008"
125000,797,86,86,1,3,1,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","1","0","5","2010"
192500,291,140,129,2,2,2,0,1,7,"Gd","Gd","Blmngtn","RL","TwnhsE","Lvl","1","0","5","2009"
148000,818,108,108,1,3,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","0","0","4","2010"
403000,1410,258,140,3,4,2,1,1,8,"Gd","Ex","NoRidge","RL","1Fam","Lvl","1","0","7","2009"
94500,151,97,43,1,2,1,1,1,6,"TA","TA","BrDale","RM","Twnhs","Lvl","1","0","6","2006"
128200,990,86,86,1,3,1,0,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl","0","0","2","2010"
216500,732,183,75,2,4,2,1,1,6,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","0","5","2010"
89500,151,97,43,1,2,1,1,1,6,"TA","TA","BrDale","RM","TwnhsE","Lvl","0","0","8","2008"
185500,818,129,129,2,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","0","5","2010"
194500,883,161,97,2,3,2,1,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","0","0","2","2010"
318000,1119,161,161,3,3,2,0,1,8,"Ex","Gd","NridgHt","RL","1Fam","Lvl","0","0","12","2007"
113000,807,140,65,1,3,1,1,1,6,"TA","TA","Edwards","RL","1Fam","Lvl","1","0","4","2010"
262500,840,140,140,2,3,2,0,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl","0","0","4","2010"
110500,355,75,65,0,2,1,0,1,5,"TA","Gd","OldTown","RM","1Fam","Lvl","0","0","8","2007"
79000,463,129,54,1,3,1,0,1,5,"TA","TA","OldTown","RM","1Fam","Lvl","0","0","4","2006"
120000,1001,108,54,1,3,1,1,1,6,"TA","TA","SawyerW","RL","TwnhsE","Lvl","1","0","4","2009"
205000,829,194,86,2,3,2,1,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","1","0","5","2010"
241500,969,172,172,2,3,2,0,1,7,"TA","TA","NWAmes","RL","1Fam","Lvl","1","0","6","2006"
137000,850,183,97,1,4,2,0,2,6,"TA","Fa","OldTown","RM","2fmCon","Lvl","0","0","4","2006"
140000,1055,129,129,2,2,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","0","6","2006"
180000,1055,151,75,2,3,2,1,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","0","9","2007"
277000,14768,194,129,2,4,2,0,1,6,"Gd","Gd","ClearCr","RL","1Fam","Low","1","0","6","2007"
76500,495,118,65,0,3,1,0,1,3,"TA","Fa","BrkSide","RL","1Fam","Lvl","0","0","5","2010"
235000,441,151,151,2,2,2,0,1,8,"Gd","Gd","Crawfor","RM","TwnhsE","HLS","1","0","12","2007"
173000,775,151,75,2,3,2,1,1,6,"Gd","Gd","SawyerW","RL","1Fam","Lvl","0","0","12","2008"
158000,872,118,118,NA,3,2,0,1,6,"TA","Gd","NAmes","RL","1Fam","Lvl","0","0","10","2007"
145000,775,118,118,1,3,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","0","6","2010"
230000,807,215,86,2,4,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","0","2","2006"
207500,818,161,75,2,3,2,1,1,6,"Gd","Gd","Somerst","FV","1Fam","Lvl","0","0","5","2008"
220000,818,151,151,2,3,2,1,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","0","3","2009"
231500,1152,161,86,2,3,2,1,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","0","5","2008"
97000,1184,86,0,1,2,1,0,1,5,"TA","TA","OldTown","RM","1Fam","Lvl","0","0","12","2008"
176000,1798,129,129,2,3,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","0","5","2009"
276000,893,237,140,3,3,2,1,1,8,"Gd","Ex","CollgCr","RL","1Fam","Lvl","1","0","11","2007"
151000,786,108,43,2,3,1,0,1,6,"TA","TA","Sawyer","RL","1Fam","Lvl","1","0","7","2006"
130000,506,118,86,2,3,1,0,1,5,"TA","TA","OldTown","RM","1Fam","Lvl","0","0","4","2010"
73000,484,75,65,2,2,1,0,1,5,"TA","TA","OldTown","RM","1Fam","Bnk","0","0","6","2008"
175500,1119,129,129,2,3,2,0,1,6,"TA","Gd","NWAmes","RL","1Fam","Lvl","1","0","6","2008"
185000,1044,140,NA,2,3,2,1,1,6,"TA","TA","Gilbert","RL","1Fam","HLS","1","0","6","2006"
179500,775,205,65,1,4,2,1,1,5,"TA","Gd","SWISU","RL","1Fam","Bnk","1","0","7","2008"
120500,646,75,65,1,2,1,0,1,5,"TA","TA","IDOTRR","RM","1Fam","Lvl","1","0","2","2008"
148000,732,108,108,NA,3,1,1,1,6,"TA","TA","Edwards","RL","1Fam","Lvl","1","0","5","2007"
266000,1001,183,97,3,3,2,1,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl","1","0","8","2006"
241500,3638,129,129,2,2,1,0,1,7,"TA","TA","ClearCr","RL","1Fam","Low","1","0","4","2008"
290000,1098,215,108,3,4,2,1,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl","1","0","4","2010"
139000,893,151,118,1,3,2,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","0","4","2009"
124500,775,75,75,1,2,1,0,1,5,"TA","TA","Mitchel","RL","1Fam","Lvl","0","0","6","2007"
205000,678,140,86,2,3,2,1,1,7,"Gd","Ex","BrkSide","RL","1Fam","Lvl","0","0","10","2009"
201000,850,140,140,2,3,2,0,1,7,"Gd","Gd","Mitchel","RL","1Fam","Lvl","0","0","4","2010"
141000,1776,75,75,2,2,1,0,1,4,"TA","TA","Gilbert","RL","1Fam","Lvl","0","0","6","2010"
415298,1345,194,194,3,3,2,1,1,9,"Ex","Ex","NridgHt","RL","1Fam","Lvl","1","0","5","2007"
192000,926,183,108,2,4,2,1,1,7,"TA","TA","ClearCr","RL","1Fam","Lvl","1","0","3","2008"
228500,1044,183,75,2,3,2,1,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","1","0","1","2007"
185000,667,118,118,2,2,2,0,1,6,"Gd","Gd","Somerst","FV","1Fam","Lvl","0","0","5","2006"
207500,474,118,118,2,2,2,0,1,7,"Gd","Gd","NridgHt","RL","Twnhs","Lvl","1","0","4","2009"
244600,893,140,140,3,3,2,0,1,8,"Gd","Gd","Somerst","RL","1Fam","Lvl","1","0","12","2009"
179200,743,151,151,2,2,2,0,1,6,"Gd","Gd","SawyerW","RL","TwnhsE","Lvl","0","0","7","2007"
164700,398,118,54,2,2,2,1,1,7,"Gd","Gd","Somerst","FV","TwnhsE","Lvl","0","0","6","2007"
159000,904,161,86,2,3,1,1,1,6,"TA","Gd","NAmes","RL","1Fam","Bnk","1","0","6","2006"
88000,753,75,75,0,3,1,0,1,4,"TA","TA","NAmes","RL","1Fam","Lvl","0","0","6","2006"
122000,915,86,86,1,3,1,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","0","0","2","2010"
153575,807,129,65,1,3,1,0,1,6,"TA","TA","BrkSide","RL","1Fam","Lvl","0","0","7","2007"
233230,1453,183,97,2,3,2,1,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","0","7","2006"
135900,527,161,75,0,6,2,0,1,5,"TA","Fa","SWISU","RL","2fmCon","Bnk","0","0","3","2008"
131000,1055,161,75,1,3,1,1,1,5,"TA","TA","Edwards","RL","1Fam","Lvl","1","0","1","2009"
235000,1550,215,75,2,3,2,1,1,7,"TA","Gd","NWAmes","RL","1Fam","Lvl","1","0","3","2006"
167000,893,151,129,2,3,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","0","10","2009"
142500,732,97,97,2,3,1,0,1,6,"TA","TA","Mitchel","RL","1Fam","Lvl","0","0","3","2006"
152000,1270,140,86,1,4,1,1,1,5,"TA","TA","IDOTRR","RM","1Fam","Lvl","0","0","6","2007"
239000,689,183,86,2,3,2,1,1,7,"Gd","Gd","Somerst","FV","1Fam","Lvl","1","0","6","2007"
175000,1087,161,65,2,3,1,2,1,6,"Gd","TA","NWAmes","RL","1Fam","Lvl","1","0","6","2007"
158500,1302,108,97,1,3,1,0,1,6,"TA","Gd","Crawfor","RL","1Fam","Lvl","1","0","8","2009"
157000,1464,129,108,1,2,1,0,1,5,"TA","TA","Crawfor","RL","2fmCon","Lvl","1","0","6","2006"
267000,1507,226,NA,2,4,2,1,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","0","5","2007"
205000,1270,140,140,3,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","0","1","2006"
149900,915,86,86,2,3,1,0,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl","0","0","7","2006"
295000,1711,323,140,3,3,3,0,1,7,"TA","Gd","OldTown","RM","1Fam","Lvl","1","0","5","2008"
305900,969,183,183,3,3,2,0,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","0","7","2007"
225000,1249,205,65,3,4,2,1,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","1","0","6","2007"
89500,732,129,32,0,3,1,0,1,6,"TA","Fa","IDOTRR","RM","1Fam","Lvl","0","0","3","2008"
82500,1152,75,75,2,1,1,0,1,4,"TA","TA","Edwards","RL","1Fam","Lvl","0","0","3","2009"
360000,1152,183,172,3,3,2,0,1,9,"Gd","Ex","NridgHt","RL","1Fam","Lvl","1","0","11","2006"
165600,710,140,65,2,3,2,1,1,6,"TA","Gd","Gilbert","RL","1Fam","Lvl","1","0","5","2006"
132000,743,86,86,1,2,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","0","5","2009"
119900,721,108,75,2,3,1,0,1,5,"TA","TA","OldTown","RM","2fmCon","Lvl","1","0","5","2006"
375000,19999,194,194,2,3,2,0,1,7,"TA","TA","Timber","RL","1Fam","Low","1","0","6","2009"
178000,893,151,65,2,3,1,1,1,7,"TA","Ex","OldTown","RM","1Fam","Lvl","1","0","8","2006"
188500,721,129,65,2,3,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","0","7","2009"
260000,1206,215,75,2,4,2,1,1,7,"Gd","Ex","NWAmes","RL","1Fam","Lvl","1","0","8","2009"
270000,840,183,97,3,3,2,1,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl","1","0","12","2007"
260000,915,248,129,3,4,2,1,1,7,"Gd","Gd","NoRidge","RL","1Fam","Low","1","0","4","2009"
187500,1313,140,129,2,3,2,0,1,7,"TA","TA","NWAmes","RL","1Fam","Lvl","1","0","6","2009"
342643,1507,237,118,3,4,3,1,1,9,"TA","Gd","NridgHt","RL","1Fam","Lvl","0","0","9","2006"
354000,1119,226,108,3,4,2,1,1,8,"Gd","Gd","NridgHt","RL","1Fam","Lvl","1","0","6","2007"
301000,969,258,NA,2,4,2,1,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","1","0","8","2007"
126175,538,108,108,1,3,1,0,1,3,"TA","TA","OldTown","RM","1Fam","Lvl","0","0","7","2006"
242000,1044,280,65,2,5,2,1,1,7,"Gd","Gd","NAmes","RL","1Fam","Lvl","1","0","6","2010"
87000,463,75,65,2,2,1,0,1,5,"TA","TA","IDOTRR","RM","1Fam","Lvl","0","0","12","2007"
324000,1012,161,161,2,1,1,1,1,8,"Gd","Gd","Veenker","RL","TwnhsE","Lvl","1","0","5","2008"
145250,1076,129,129,1,3,1,1,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","0","0","4","2006"
214500,1109,194,75,2,5,2,0,1,6,"TA","Gd","BrkSide","RL","1Fam","Bnk","0","0","7","2009"
78000,592,108,54,NA,3,1,0,1,5,"TA","TA","IDOTRR","RM","1Fam","Lvl","0","0","7","2009"
119000,990,161,161,1,6,2,0,2,5,"TA","TA","NAmes","RL","Duplex","Lvl","0","0","11","2007"
139000,764,97,97,1,3,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","0","8","2007"
284000,990,151,301,3,3,2,0,1,8,"Gd","Gd","NridgHt","RL","1Fam","Lvl","1","0","10","2009"
207000,764,129,129,2,2,2,0,1,7,"Gd","Gd","NridgHt","RM","TwnhsE","Lvl","1","0","7","2008"
192000,840,151,86,2,3,2,1,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl","1","0","7","2008"
228950,15296,161,140,2,3,2,0,1,5,"TA","TA","Timber","RL","2fmCon","HLS","1","0","8","2008"
377426,1313,183,183,3,3,2,0,1,9,"Gd","Gd","StoneBr","RL","1Fam","HLS","1","0","7","2007"
214000,850,140,140,2,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","0","12","2008"
202500,1313,151,108,2,3,2,0,1,7,"Gd","Gd","NWAmes","RL","1Fam","Lvl","0","0","5","2006"
155000,1152,108,108,1,3,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","0","0","6","2009"
202900,1313,172,86,2,4,2,1,1,8,"Gd","Gd","Timber","RL","1Fam","Lvl","0","0","4","2010"
82000,775,75,65,1,2,1,0,1,4,"Fa","TA","SawyerW","RH","1Fam","Lvl","0","0","9","2009"
87500,797,97,0,2,2,2,0,2,3,"TA","TA","NAmes","RL","Duplex","Lvl","0","0","5","2006"
266000,818,151,151,2,2,2,0,1,9,"Ex","Ex","NridgHt","RL","TwnhsE","Lvl","1","0","7","2008"
85000,237,108,54,1,3,1,1,1,5,"TA","TA","MeadowV","RM","TwnhsE","Lvl","0","0","4","2010"
140200,603,151,86,1,3,1,0,1,6,"TA","Fa","BrkSide","RL","1Fam","Lvl","1","0","10","2006"
151500,1184,86,86,1,2,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","0","0","4","2007"
157500,1636,140,140,2,3,2,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","0","12","2009"
154000,226,151,75,2,2,2,1,1,7,"Gd","Gd","NridgHt","RL","Twnhs","Lvl","0","0","10","2008"
437154,1894,258,172,3,4,2,1,1,9,"Ex","Ex","NridgHt","RL","1Fam","Lvl","1","0","4","2006"
318061,732,172,172,2,2,2,0,1,9,"Ex","Ex","NridgHt","RL","TwnhsE","Lvl","1","0","12","2007"
190000,495,140,140,2,2,1,1,1,7,"TA","Gd","ClearCr","RL","1Fam","Low","1","0","12","2006"
95000,840,108,54,1,3,1,0,1,5,"TA","TA","Edwards","RL","1Fam","Lvl","0","0","3","2008"
