"","URL","SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","ADDRESS","CITY","STATE.OR.PROVINCE","ZIP.OR.POSTAL.CODE","PRICE","BEDS","BATHS","LOCATION","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","DAYS.ON.MARKET","X..SQUARE.FEET","HOA.MONTH","STATUS","NEXT.OPEN.HOUSE.START.TIME","NEXT.OPEN.HOUSE.END.TIME","URL..SEE.https...www.redfin.com.buy.a.home.comparative.market.analysis.FOR.INFO.ON.PRICING.","SOURCE","MLS.","FAVORITE","INTERESTED","LATITUDE","LONGITUDE","Description","is_active"
"112","https://www.redfin.com/IA/Ames/1347-Barkley-Ct-50010/home/128869187","PAST SALE","February-26-2024","Condo/Co-op","1347 Barkley Ct","Ames","IA",50010,190000,3,2.5,"Ames",1365,1920,1970,NA,139,157,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1347-Barkley-Ct-50010/home/128869187","DMMLS","688095","N","Y",42.0519818,-93.6283484,"One of the larger 3-bedroom townhomes at Briardale Square, just off the large green space and a few steps from the community pool. This well cared for home offers 3 beds and a 3/4 bath on the second floor. A spacious living room with wood fireplace, dining areas, an updated kitchen, and half bath on the main floor. The lower level opens to a large family room, flex space that could be used as an office, a 4th nonconforming bedroom or storage, a 3/4 bath and laundry. You are sure to enjoy the private deck area between the two-car garage and the home. Enjoy maintenance free living in Briardale Square conveniently located in North Ames! ",0
"113","https://www.redfin.com/IA/Ames/1403-28th-St-50010/home/129138163","PAST SALE","March-5-2024","Single Family Residential","1403 28th St","Ames","IA",50010,255000,4,2,"Ames",1092,8050,1967,NA,234,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1403-28th-St-50010/home/129138163","DMMLS","688208","N","Y",42.0482689,-93.629162,"Welcome Home to this Well Cared for 4 bedroom Ranch that boasts 1,823 of Finished Living Space. The large Family Room is ideal for gatherings. You'll find a Flex Space flowing from the Family Room that can be used as Formal Dining of Office Area. Your updated Kitchen is sure to please with Granite Countertops, The Backsplash, Pantry, Beautiful Cabinets, Desk Area  &  Eat-in Dining. There are 3 Bedrooms  &  a Full Bath on the Main Level. Enjoy the outdoors inside the comfort of your 217 SF 3-Season-Room, where Natural Light is abundant. Head to the Lower Level to find a second Family Room that has Built-in Bookshelves, a 4th Bedroom, 3/4 Bath  &  Laundry with Sink. The deep 1 Car Attached Garage has a convenient Service Door. New Roof  &  Gutters Aug. 2023, Water Heater 2018. All Appliances Included. Full of Character, so much Storage  &  Turn-Key Ready. Ideally located in the North Grand area of Ames where you are close to Schools, Shopping  &  Restaurants. Make this Home Yours Today! ",0
"114","https://www.redfin.com/IA/Ames/1405-Marston-Ave-50010/home/128783012","PAST SALE","April-1-2024","Single Family Residential","1405 Marston Ave","Ames","IA",50010,281500,3,2,"Ames",1710,9600,1956,NA,165,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1405-Marston-Ave-50010/home/128783012","DMMLS","690075","N","Y",42.0358742,-93.6239608,"Check out this well-built and well-maintained home centrally located in Ames! You won’t be far from Downtown, North Grand Mall, Somerset, Iowa State University, Mary Greeley, McFarland Clinic and you will have easy access to I-35. This home has over 1700 sf. on the main floor with a large kitchen, 3 beds, a full bath, large living room with fireplace and large dining area. The lower level is an open slate with a ¾ bath, laundry and a second fireplace. There is plenty of room to add more bedrooms in the lower level if desired. The roof was replaced in 2021, water heater in 2023 and boiler in 2015. Don’t miss the beautiful landscape and fenced in back yard! ",0
"115","https://www.redfin.com/IA/Ames/1406-Curtiss-Ave-50010/home/128762769","PAST SALE","March-22-2024","Single Family Residential","1406 Curtiss Ave","Ames","IA",50010,340000,4,2,"Ames",2156,9600,1954,NA,158,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1406-Curtiss-Ave-50010/home/128762769","CIBOR","63885","N","Y",42.0358421,-93.6244167,"Welcome to this classic 1950's ranch home located in the heart of Ames near Main Street shopping, restaurants and Mary Greeley Hospital. The main floor boasts over 2,000 sq feet of living space. As you enter the front door you will be greeted with a stone fireplace in the family room that flows into the dining space. Also off the front entrance are all 4 bedrooms and 2 bathrooms. The primary suite is complete with an electric fireplace, walk in closet, dual vanity, tile shower and exterior door that walks out onto the newly stamped concrete patio. The dining room wraps around into the chef's kitchen. The peninsula island is perfect for cooking or gathering and the vaulted ceiling with skylights, large windows  &  a door to the patio provide tons of natural light. Off the kitchen is another space for a dining table and a large living room full of windows and a large brick fireplace. The lower level is partially finished with a living room, bonus room, workbench and laundry. Don't miss your chance to live in this highly sought after central Ames location! ",0
"116","https://www.redfin.com/IA/Ames/1407-Wheeler-St-50010/home/128997231","PAST SALE","February-2-2024","Single Family Residential","1407 Wheeler St","Ames","IA",50010,215000,3,1,"Ames",825,8928,1970,NA,261,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1407-Wheeler-St-50010/home/128997231","CIBOR","63644","N","Y",42.053505,-93.6295438,"Celebrate the new year in your very own home. This comfortable ranch style home has been well maintained and offers many updates you don't typically see in this price range. A charming deck style front porch welcomes everyone who enters. Once inside, the living room features south facing windows for natural light. The open kitchen includes a center island with barstool seating. A hallway leads to three bedrooms with solid core oak doors and a full bath. The partially finished lower level offers lots of possibilities for a family room, home office or personal gym. The large yard has been tastefully landscaped and includes a patio, garden shed, and oversized one car garage. Great location and just a few blocks from shopping, restaurants, grocery stores, and Cy-ride bus stop.  ",0
"117","https://www.redfin.com/IA/Ames/1414-Illinois-Ave-50014/home/128900369","PAST SALE","March-6-2024","Single Family Residential","1414 Illinois Ave","Ames","IA",50014,297000,4,3,"Ames",1095,8695,1985,NA,271,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1414-Illinois-Ave-50014/home/128900369","CIBOR","63953","N","Y",42.0359504,-93.6848334,"Prepare to be surprised by this beautiful home in a quiet neighborhood located just steps away from a city park! You will fall in love with the main floor's functional layout that is great for entertaining and allows an abundance of natural light to stream in and create a warm and inviting atmosphere. Step out into the fenced-in backyard that is perfect for your next get-together and includes a huge wide-open patio space perfect for relaxing around a fire pit with friends, family, and guests. Enjoy taking walks around the nearby city park that boasts almost 2 acres of green space, a basketball court, covered shelter, and a playground! Moving upstairs you will find the master bedroom complete with an updated en-suite bath. With two additional bedrooms and a full bath upstairs, you'll have ample space for the family to spread out comfortably. The lower-level includes a generous family room, 4th bedroom, and 3/4 bath that includes laundry hookups. Additional basement space provides a finished rec room/toy room, office, and even more storage. Updates include a new roof in 2023, new gutters with leaf protectors in 2021, renovations to both upstairs bathrooms in 2023, 6-foot privacy fence in 2023, and much more - be sure to ask your agent for a full list of improvements. This home is ready for you to move right in and priced to sell so scheduled your showing today! ",0
"118","https://www.redfin.com/IA/Ames/1414-Wheeler-St-50010/home/129021243","PAST SALE","February-2-2024","Single Family Residential","1414 Wheeler St","Ames","IA",50010,237500,3,2,"Ames",864,8470,1970,NA,275,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1414-Wheeler-St-50010/home/129021243","CIBOR","63762","N","Y",42.053116,-93.6297557,"Welcome to this super cute, move-in-ready home with an open floor plan, nicely finished lower level, a big back yard, and two car garage. The main floor features 3 bedrooms, a full bath and an updated kitchen. The lower level is AMAZING with a spacious family room wired for surround sound, newly finished bath with shower, laundry, and storage room. Step outside and enjoy the large backyard with raised garden beds and a 2 car garage. Easy maintenance with durable steel siding and a new roof in 2023.  Located just a few blocks from shopping, restaurants, grocery stores, and Cy-ride bus stop.  ",0
"119","https://www.redfin.com/IA/Ames/1421-Douglas-Ave-50010/home/128950342","PAST SALE","February-15-2024","Single Family Residential","1421 Douglas Ave","Ames","IA",50010,143000,2,1.5,"Ames",743,10800,1930,NA,192,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1421-Douglas-Ave-50010/home/128950342","CIBOR","63407","N","Y",42.0365445,-93.6126585,"Welcome to this charming 2 bedroom 2 bathroom home, conveniently located close near the Mary Greeley Medical Center. This adorable abode boasts an oversized one-car detached garage and newer large deck, perfect for enjoying the outside fenced in large yard perfect for a garden. Step inside and you'll be greeted with fresh paint and flooring throughout. The home also features a delightful enclosed front porch.  ",0
"120","https://www.redfin.com/IA/Ames/1430-Duff-Ave-50010/home/128788522","PAST SALE","April-17-2024","Single Family Residential","1430 Duff Ave","Ames","IA",50010,255000,3,2,"Ames",1727,11664,1948,NA,148,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1430-Duff-Ave-50010/home/128788522","DMMLS","689268","N","Y",42.0368391,-93.6104286,"Set a time to check out this great home in Ames. It's an updated 3 bedroom home, 2 bathroom, home with a full basement and garage. The entry hall opens up to a spacious living room with a beautiful fireplace and newer oak floors. The updated kitchen is large with restored oak floors and is now open to the dining room. 1 bedroom, an updated bath and a great den complete the first floor. Off the kitchen is a cute 3-season porch which is a great place to enjoy coffee in the warmer months or set it up as a drop zone to keep things organized. The second floor has 2 large bedrooms and a bath. The dry basement is open and ready for potential finish. There is a large deck off the back of the home overlooking the secluded yard with mature trees. Updates include radon mitigation system, HVAC, new and restored hardwood floors, Anderson windows, and anchored foundation. The location is awesome being so close to downtown for shopping, farmer's market, schools, parks, and summer concerts. Set a time to see this great home ",0
"121","https://www.redfin.com/IA/Ames/1437-Breckinridge-Ct-50010/home/128961545","PAST SALE","April-4-2024","Townhouse","1437 Breckinridge Ct","Ames","IA",50010,192000,3,2.5,"Ames",1218,1680,1971,NA,158,164,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1437-Breckinridge-Ct-50010/home/128961545","CIBOR","64100","N","Y",42.051899,-93.629162,"Welcome to your ideal retreat! Nestled in the heart of Briardale Square in Ames, this 3-bedroom, 3-bathroom townhome is the definition of modern convenience and pristine upkeep. It offers contemporary charm and a hassle-free lifestyle. This townhome is impeccably maintained and provides 1,569 square feet of tastefully finished living space. Experience the feeling of knowing that snow removal and lawn maintenance are expertly taken care of so you may spend your time doing something you love! Stainless steel appliances grace the kitchen, while the newer electric fireplace sets the perfect ambiance for cozy evenings. Entertain with ease in the spacious lower-level family room adorned with a bar area, ideal for hosting gatherings or unwinding in style. Ample storage ensures a clutter-free environment, while the radon mitigation system brings peace of mind. Outside, enjoy the backyard green space as you unwind on the spacious deck or the charming paver patio out front. The paver sidewalk and attractive front door enhance the curb appeal and welcome guests. As part of the Briardale Square community, you'll enjoy access to many amenities including an outdoor swimming pool, clubhouse, tennis court, half-court basketball court, and children's playground equipment. Embrace the sense of community that Briardale Square offers with neighborhood get-togethers. Don't miss your chance to experience low-maintenance living. Visit the Briardale Square website for more information and embark on a journey to carefree living today! The seller will respond to any offers after 1 pm on Monday, March 4th. Most furniture and furnishings can be purchased for $3,500, ask for details. http://briardalesquare.org ",0
"122","https://www.redfin.com/IA/Ames/1515-Delaware-Ave-50014/home/129032471","PAST SALE","March-29-2024","Single Family Residential","1515 Delaware Ave","Ames","IA",50014,198500,3,1,"Ames",1083,9000,1916,NA,183,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1515-Delaware-Ave-50014/home/129032471","CIBOR","64068","N","Y",42.0365192,-93.6804881,"Welcome to 1515 Delaware Ave, a charming and meticulously maintained 1916 1.5 story home in the NW Ames. This delightful property features 3 bedrooms, 1 full bathroom, and a 2 car detached garage, all situated on a spacious lot with a large yard. The home is filled with character and charm, boasting beautiful hardwood floors, updated trim, paint, and finishes throughout. As you step inside, you are greeted by a spacious living room, perfect for relaxing or entertaining guests. Off the living room you flow into the dining room, creating an ideal space for meals or gatherings. The heart of this home is the stunning new kitchen, complete with white cabinets, stainless steel appliances, and wood butcher block countertops. Recessed lighting throughout the home adds a modern touch, while the original hardwood floors have been beautifully refinished, preserving the home's historic charm. The main level also includes a cozy office, perfect for those who work from home or need a quiet space to read or study. The upper level is home to 3 spacious bedrooms, all with ample closet space and new carpet in 2023. The spacious updated full bathroom features tile floors and modern fixtures, providing a spa-like retreat after a long day. The basement offers additional storage space and a convenient laundry area, making household chores a breeze. The large yard offers endless possibilities for outdoor enjoyment, with a barn-style shed providing additional storage space for lawn and garden equipment. The firepit area is the perfect spot for roasting marshmallows on a cool evening, while the garden area is ideal for growing your own fruits and vegetables. Enjoy the backyard shade from a large silver maple tree and one of the oldest Elm trees in the area. The concrete patio and wood deck provide plenty of space for outdoor dining and relaxation, while the open front porch is the perfect spot to enjoy your morning coffee or watch the world go by. With a new roof, furnace, and electric water heater installed in 2020, this home offers peace of mind and worry-free living for years to come. 1515 Delaware Ave also comes with a one-year AHS warranty with agreeable terms, providing added protection and peace of mind for the new owners. Don't miss your chance to own this beautiful and meticulously maintained home. Schedule your private showing today!  The offer deadline is Monday, February 26 at 5:00pm.  ",0
"123","https://www.redfin.com/IA/Ames/1516-Ridgewood-Ave-50010/home/128782964","PAST SALE","April-12-2024","Single Family Residential","1516 Ridgewood Ave","Ames","IA",50010,148000,2,1,"Ames",869,3375,1942,NA,170,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1516-Ridgewood-Ave-50010/home/128782964","CIBOR","64161","N","Y",42.0374828,-93.6292231,"Welcome to your charming two-story home on Ridgewood Ave. , Ames. This cozy abode features two bedrooms, one full bath, and a storage shed in the backyard. Enjoy the convenience of appliances including a dishwasher, range, microwave, refrigerator, washer, and dryer—all included. With just enough yard to enjoy without the hassle of extensive maintenance, this home offers comfort and affordability. Close to the High School, with the occasional passing train adding to its quaint charm. Call now to schedule a showing and make this adorable home yours today.  ",0
"124","https://www.redfin.com/IA/Ames/1516-Stone-Brooke-Rd-50010/home/129017205","PAST SALE","February-20-2024","Townhouse","1516 Stone Brooke Rd","Ames","IA",50010,400000,4,2.5,"Ames",1288,5004,1989,NA,311,244,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1516-Stone-Brooke-Rd-50010/home/129017205","CIBOR","63827","N","Y",42.0593612,-93.6309745,"Newly-remodeled North Ames location with 1,945 finished SF in the Gilbert School District boasts 4 bedrooms, 3 bathrooms in the Stone Brooke community. A 5-min nature walk away from Ada Hayden Heritage Park Lake, this private retreat includes a massive 3-season porch overlooking the woods, creek, and active wildlife. No stone went unturned in this modern, classic 2023 remodel. Kitchen: Custom white birch cabinetry lined with quartz countertops, large modern undermount sink, bar seating, island, and cozy breakfast nook overlooking bay windows. Master Ensuite: Walk into the expansive main-level master bedroom, through the spacious double walkthrough closet, and into the calming master bath featuring the custom oversized, sparkling walk-in porcelain tile shower with Delta fixtures. Laundry Room: Adjacent to the master ensuite, the LR features storage and custom tile. Flooring: Luxury Vinyl Plank flooring throughout with lush carpet in the 4 bedrooms and stairs. Guest Bath: Custom tile tub/shower combo, linen closet, and modern vanity. Add'l Upgrades: Modern LED light fixtures, new interior doors, custom trim, and fresh paint. New radon-mitigation system. Extra large utility room with work sink - perfect for storage or workshop. Garage has epoxy floor. Offering $1,500 allowance for personal touches on items such as closet shelving and window treatments. Listing agent has interest in property.  ",0
"125","https://www.redfin.com/IA/Ames/1517-Little-Bluestem-Ct-50014/unit-A11/home/128912970","PAST SALE","April-19-2024","Townhouse","1517 Little Bluestem Ct Unit A11","Ames","IA",50010,187000,2,1.5,"Ames",1116,6252,1988,NA,168,200,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1517-Little-Bluestem-Ct-50014/unit-A11/home/128912970","CIBOR","64200","N","Y",42.0104139,-93.6469325,"This townhome sits at the end of a cul-de-sac only a block from ISU's Southwest Athletic Complex and approximately 5 blocks from Jack Trice Stadium. The main floor has new carpet and updated 1/2 bath. The kitchen has a newer refrigerator, range, and overlooks a fenced in patio area. The basement is finished with a good sized family room perfect for movie night. The bedrooms are both a good size with large closets. This unit includes the washer and dryer and has a one car detached garage. The convenience of this location along with ample parking make it a great home near ISU and Hwy 30. ",0
"126","https://www.redfin.com/IA/Ames/1539-Meadowlane-Ave-50010/home/129088230","PAST SALE","March-11-2024","Single Family Residential","1539 Meadowlane Ave","Ames","IA",50010,279900,3,1.5,"Ames",1988,8784,1966,NA,141,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1539-Meadowlane-Ave-50010/home/129088230","DMMLS","688475","N","Y",42.0381259,-93.604112,"Much improvement work has been done in this comfortable family home from new carpet, interior paint, hardwood reconditioned, new lighting and more!  The feeling of living in the woods is amazing on this treed lot with less maintenance required than grass!  The main floor living space is terrific with a FR addition w/ wood fireplace, entertainment kitchen and main floor laundry. The outdoor patio will give you a lot of options for enjoying your lot. Located right across from community gardens and Carr Woods, you are close to the walking trails, ski trails and play rapids on the skunk river and of course, access to I-35.  New roof, newer gutters and downspouts, Newer SS Samsung refrigerator, Bosch dishwasher (2018) Updated master bath with new vanity, shower tile (to ceiling) and new vinyl flooring (2024) New 6 panel interior doors throughout.  ",0
"127","https://www.redfin.com/IA/Ames/1611-Douglas-Ave-50010/home/128995714","PAST SALE","February-12-2024","Single Family Residential","1611 Douglas Ave","Ames","IA",50010,231000,3,1,"Ames",1005,10434,1955,NA,230,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1611-Douglas-Ave-50010/home/128995714","CIBOR","63725","N","Y",42.0387906,-93.6126536,"Enjoy the renovated kitchen in this 3-bedroom home! Features include updated cabinets, stylish granite countertops, a modern stainless-steel refrigerator, and a tastefully finished kitchen backsplash. The main-level full bathroom has also been transformed into a spacious and modern area. Enjoy the beautiful hardwood floors and appreciate the freshly painted exterior. This home comes with a newer washer/dryer, updated furnace, modern light fixtures, plus the home's shingles were replaced within the last couple of years. Most windows have also been replaced, and the 2-car garage is oversized with extra storage space above. The lot is spacious at 10,434 sq ft. This home is ready for you to move in and enjoy! ",0
"128","https://www.redfin.com/IA/Ames/1624-Douglas-Ave-50010/home/128781577","PAST SALE","March-5-2024","Single Family Residential","1624 Douglas Ave","Ames","IA",50010,226500,2,1.5,"Ames",928,13300,1956,NA,244,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1624-Douglas-Ave-50010/home/128781577","CIBOR","63864","N","Y",42.0392683,-93.6120253,"Nestled in the heart of Central Ames, this charming 1956 ranch home offers a perfect blend of vintage style and modern comfort. The single-story residence welcomes you with the timeless appeal of hardwood floors throughout the main floor. Step into the cozy living room, where the warmth of the hardwood floors is complemented by the natural light filtering through the many windows. The classic charm continues into the eat-in kitchen, with hickory cabinets and tile floors. The home boasts two bedrooms on the main floor, a full bathroom and great storage closets. Enjoy the main floor 3 seasons porch which offers many uses including mudroom space and sitting area. Descend into the partially finished basement, a versatile area that can be customized to suit various needs—a family room, recreation room, or a home gym. The laundry area and a 1/2 bathroom are on this level as well as 2 spacious storage rooms great for seasonal storage, a workshop, or hobby area. As you step outside, discover a slice of paradise within the confines of a large fenced-in yard. The patio becomes an outdoor haven, perfect for entertaining or enjoying quiet moments amidst nature. The beautifully landscaped surroundings provide a canvas for outdoor activities, making it an ideal space for family gatherings and celebrations. The home gardener will enjoy the raised garden beds and shed for storage. Be sure to schedule your private tour soon. Homes like this won't last long in this market!    Seller offering a 1 year AHS warranty with acceptable offer.  ",0
"129","https://www.redfin.com/IA/Ames/1808-Ferndale-Ave-50010/home/128879240","PAST SALE","February-1-2024","Single Family Residential","1808 Ferndale Ave","Ames","IA",50010,245000,4,2,"Ames",1852,11200,1958,NA,132,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1808-Ferndale-Ave-50010/home/128879240","CIBOR","63687","N","Y",42.0405883,-93.6210283,"This Wonderful home and recently refurnished 4-bedroom home is in the heart of Ames. Great quiet, friendly neighborhood. This home has had extensive updates: new stainless steel kitchen appliances, new clothes washer, new singles, new carpet, and new vinyl in the living room, both bathrooms have been updated!  You will enjoy the brick fireplace ( inspected and passed) the back door leads to a large patio and a fabulous large fenced backyard, plus a storage shed. New carpet and fresh paint in bedrooms plus the previous owner installed replacement windows. This 3-level split has a huge lower family room with daylight windows and a fourth bedroom plus a walkout to exterior stairs. The furnace and a/c were new in the last couple of years. You won't find a nicer, refreshed home anywhere. This 3-level split-level home has 1852 sq ft including lower lower-level family room. So make this one yours today! ",0
"130","https://www.redfin.com/IA/Ames/1834-Waterbury-Cir-50010/home/129171455","PAST SALE","April-2-2024","Townhouse","1834 Waterbury Cir","Ames","IA",50010,410000,4,3,"Ames",1594,4920,2003,NA,257,271,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1834-Waterbury-Cir-50010/home/129171455","CIBOR","63925","N","Y",42.0627581,-93.6338483,"Carefree Stone Brooke lifestyle, approximately 2,717 sq ft of living area, 4 bedrooms, 3 full baths, gas fireplace, stainless steel appliances and 3 season room.  ",0
"131","https://www.redfin.com/IA/Ames/1909-Coolidge-Dr-50010/home/129130456","PAST SALE","February-16-2024","Single Family Residential","1909 Coolidge Dr","Ames","IA",50010,285000,3,2.5,"Ames",1506,8800,1962,NA,189,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/1909-Coolidge-Dr-50010/home/129130456","CIBOR","63393","N","Y",42.0415574,-93.6294984,"Location, Location Location! You won't want to miss your opportunity to check out this one owner brick ranch. Located within walking distance of Ames High School, Fellows Elementary School and CyRide routes. This home boasts 1506 sqft. on the main level which is accompanied by a timeless built in fireplace statement piece. This one owner home located in the heart of Ames will be sure to impress.  ",0
"132","https://www.redfin.com/IA/Ames/200-Wellons-Dr-50014/unit-202/home/128760453","PAST SALE","March-8-2024","Multi-Family (2-4 Unit)","200 Wellons Dr #202","Ames","IA",50014,245000,NA,NA,"Ames",1012,7840,1975,NA,242,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/200-Wellons-Dr-50014/unit-202/home/128760453","CIBOR","63736","N","Y",42.0206184,-93.6753424,"Start the New Year off with an investment opportunity! Whether you're looking to live in one side and rent the other or start building your rental portfolio, this property has everything you could ask for!  This fully rented property is located close to the west Hy-Vee and Iowa State University. Both units are well maintained and one unit has a new furnace and A/C. You don't want to miss out on this one. Book a showing today! ",0
"133","https://www.redfin.com/IA/Ames/2009-Buchanan-Dr-50010/home/128822723","PAST SALE","March-8-2024","Single Family Residential","2009 Buchanan Dr","Ames","IA",50010,380000,4,3,"Ames",1664,12299,1978,NA,228,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/2009-Buchanan-Dr-50010/home/128822723","CIBOR","63719","N","Y",42.0546772,-93.6371782,"Close to 3000 finished SF in this great ranch style home. You can't beat the location of this home that offers main floor laundry, attached 2 car garage, huge shop behind garage, finished lower level, new roof. .. the list goes on and on. Don't miss out on this gem.  ",0
"134","https://www.redfin.com/IA/Ames/2012-Ferndale-Ave-50010/home/128925092","PAST SALE","March-1-2024","Single Family Residential","2012 Ferndale Ave","Ames","IA",50010,209000,2,1.5,"Ames",1082,8960,1958,NA,193,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/2012-Ferndale-Ave-50010/home/128925092","DMMLS","682916","N","Y",42.0426488,-93.6210348,"Great ranch home in Ames! This 2 bed 2 bath home is perfectly located in the heart of Ames. This is a perfect home to put your touches on and have some instant sweat equity. You will enjoy the conveniences located nearby as well as the quiet neighborhood. Call or message today for more information! All information obtained from Seller and public records.  ",0
"135","https://www.redfin.com/IA/Ames/206-Parkridge-Cir-50014/home/128835449","PAST SALE","March-15-2024","Single Family Residential","206 Parkridge Cir","Ames","IA",50014,389000,4,3,"Ames",2062,10858,1969,NA,189,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/206-Parkridge-Cir-50014/home/128835449","CIBOR","63851","N","Y",42.0245018,-93.6817957,"Come see this extra clean, beautiful ranch home conveniently located just off North Dakota Avenue and Lincoln Way. This is a solid-built and well-maintained home that provides a seamless and convenient living space. The main level has a nice workable kitchen with tile flooring, all the appliances, a dining room, and three bedrooms, including a spacious primary bedroom, laundry, a full bath, a large living room, and a den or library room. This home has an abundance of natural lighting coming through from the windows. Flooring includes tile, hardwood floors, and new carpeting. The lower level has been fully remodeled. It has a spacious bath and a fourth conforming bedroom (which could be a family room). There is a total of 2,572 finished sq. ft. in this home. This design emphasizes open living areas, creating a comfortable and inviting atmosphere. Enjoy the benefits of this ranch home nestled in a quiet neighborhood with mature trees. This home is on the corner of a cul-de-sac and a dead-end street. The private backyard features a storage shed, mature trees, landscaping, a garden area, and a privacy fence. There is a nicely finished garage with lots of storage space.  ",0
"136","https://www.redfin.com/IA/Ames/208-Ken-Maril-Rd-50010/home/128992966","PAST SALE","January-31-2024","Single Family Residential","208 Ken Maril Rd","Ames","IA",50010,245000,3,1.5,"Ames",1839,17513,1960,NA,133,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/208-Ken-Maril-Rd-50010/home/128992966","CIBOR","63597","N","Y",41.9863186,-93.6085038,"Incredible solid 3 bedroom brick home with 3 car garage on large lot in quiet family neighborhood on the south edge of Ames near shops and highway 30. Home has brand new shingles and garage doors in August 2023. Main floor has 3 bedrooms 1.5 bathrooms, laundry room, huge living room with wood fireplace and large kitchen and dining room. The large basement is unfinished but plumbed for bathroom. Opportunity for updating and making the home your own.  ",0
"137","https://www.redfin.com/IA/Ames/2107-Lacey-Dr-50010/home/187914574","PAST SALE","February-23-2024","Townhouse","2107 Lacey Dr","Ames","IA",50010,374900,3,2.5,"Ames",1780,2668,2023,NA,211,200,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/2107-Lacey-Dr-50010/home/187914574","CIBOR","63716","N","Y",42.077532,-93.6378,"New luxury townhomes in North Ames with path access to Ada Hayden Lake. Sharp and sophisticated. The spralling kitchen is ideal for entertaining or beautifully suited for an indulgent baker or cook with an surprisingly abundant amount of counter and cabinet space making this the heart of this home. Three bedroom - 2.5 baths with an oversized attached 2-car garage. Scheduled completion in early 2024.  Call Kate Orngard at 515-520-0890 to schedule a showing today! ",0
"138","https://www.redfin.com/IA/Ames/2137-Polk-Dr-50010/home/128778842","PAST SALE","February-26-2024","Single Family Residential","2137 Polk Dr","Ames","IA",50010,550000,4,3.5,"Ames",2221,30784,1979,NA,248,NA,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/2137-Polk-Dr-50010/home/128778842","DMMLS","687274","N","Y",42.0532917,-93.6394745,"Magnificent home in Parkview Heights neighborhood. Brick and cedar exterior, 30,000 sq. ft lot that has been lovingly maintained. Step inside to over 4,171 finished living space on 3 levels. The main floor features a large living room plus formal dining, family room plus a sunroom where you will enjoy the changing of the seasons in comfort. Kitchen casual dining and a half bath round out the living space. Upstairs is a generous primary bedroom with attached 3/4 bath with double sink vanity. Two additional bedrooms and full bath on the upper level. Downstairs you'll discover a generous sized family room with a gas fireplace with blower, dedicated office space, large laundry room and another 3/4 bath. This level also is a walk-out to the exterior. One level more has a rec room that includes a pool table and ping pong table for the new buyer to enjoy. Two additional rooms provide abundant storage. Attached 3 car garage with epoxy floor. Large storage shed in back of lot for all those seasonal outdoor appliances. Cedar siding was repainted in summer of 2023. In addition, a new roof, gutters, downspouts and gutter guards were replaced in 2023. ",0
"139","https://www.redfin.com/IA/Ames/2200-Hamilton-Dr-50014/unit-306/home/169835960","PAST SALE","February-29-2024","Condo/Co-op","2200 Hamilton Dr #306","Ames","IA",50014,275000,2,2,"Ames",1410,5451,1986,NA,195,2780,"Sold",NA,NA,"https://www.redfin.com/IA/Ames/2200-Hamilton-Dr-50014/unit-306/home/169835960","CIBOR","63722","N","Y",42.00225,-93.6454088,"Fun in the sun! This beautifully renovated two-bedroom, two-bathroom with a den apartment home is the perfect place for you! New flooring, appliances, updated bathrooms and kitchen. The spacious living room is great to host your friends and family. The apartment is accompanied with large windows throughout which allows for ample amounts of natural lighting. This home also comes with a deck which is the perfect spot for that morning cup of coffee. Green Hills, a 55+ community offers a special lifestyle with a wealth of services, life enrichment, educational lectures, recreation, entertainment, swimming pool and fitness center including a theater and wellness programs. Monthly fee includes four dining venues, local phone, wireless internet, trash removal, exterior maintenance, transportation, grounds keeping, and more! ",0
